Importance,total_gain,total_cover,gain,cover,Feature,group,param_id,Feature_group
1.0,2.0,34799076.0,2.0,34799076.0,Plateletcrit_Avg,0-2,ZpoUyrIC_60_1,CommonBloodTest
4.0,1.734375,18155266.0,0.43359375,4538816.5,Plateletcrit_Max,0-2,ZpoUyrIC_60_1,CommonBloodTest
1.0,0.25,2880866.25,0.25,2880866.25,Plateletcrit_Min,0-2,ZpoUyrIC_60_1,CommonBloodTest
1.0,0.5625,3814595.25,0.5625,3814595.25,RedCellDistributionWidth_Avg,0-2,ZpoUyrIC_60_1,CommonBloodTest
1.0,0.375,5388420.5,0.375,5388420.5,RedCellDistributionWidthCV_Max,0-2,ZpoUyrIC_60_1,CommonBloodTest
1.0,0.25,8129354.5,0.25,8129354.5,RedCellDistributionWidthCV_Min,0-2,ZpoUyrIC_60_1,CommonBloodTest
1.0,0.5,12025644.0,0.5,12025644.0,EosinophilCountAbsolute_Avg,0-2,ZpoUyrIC_60_1,CommonBloodTest
1.0,2.0,34183864.0,2.0,34183864.0,EosinophilCountAbsolute_Min,0-2,ZpoUyrIC_60_1,CommonBloodTest
1.0,3.0,67418208.0,3.0,67418208.0,CReactiveProtein_Avg,0-2,ZpoUyrIC_60_1,Immunity
1.0,3.0,65615992.0,3.0,65615992.0,CReactiveProtein_Max,0-2,ZpoUyrIC_60_1,Immunity
1.0,0.5,10341059.0,0.5,10341059.0,CReactiveProtein_Min,0-2,ZpoUyrIC_60_1,Immunity
1.0,0.75,10865716.0,0.75,10865716.0,Total25HydroxyVitaminD_Avg,0-2,ZpoUyrIC_60_1,Immunity
1.0,2.0,49229320.0,2.0,49229320.0,Total25HydroxyVitaminD_Max,0-2,ZpoUyrIC_60_1,Immunity
1.0,0.5,8842062.0,0.5,8842062.0,TotalThyroxine_Avg,0-2,ZpoUyrIC_60_1,ThyroidFunction
1.0,3.0,39261520.0,3.0,39261520.0,ReverseTriiodothyronine_Max,0-2,ZpoUyrIC_60_1,ThyroidFunction
1.0,3.0,34874652.0,3.0,34874652.0,AntiScl70_Min,0-2,ZpoUyrIC_60_1,Autoantibody
1.0,1.5,18977712.0,1.5,18977712.0,RibosomalPProtein_Avg,0-2,ZpoUyrIC_60_1,Autoantibody
1.0,1.0,18059498.0,1.0,18059498.0,PMScl_Max,0-2,ZpoUyrIC_60_1,Autoantibody
2.0,1.25,18063550.0,0.625,9031775.0,EggWhite_Max,0-2,ZpoUyrIC_60_1,SpecificIgE
3.0,1.375,21544316.0,0.4583333432674408,7181438.5,EggWhite_Min,0-2,ZpoUyrIC_60_1,SpecificIgE
1.0,1.5,20226264.0,1.5,20226264.0,CatDander_Avg,0-2,ZpoUyrIC_60_1,SpecificIgE
4.0,8.25,103524024.0,2.0625,25881006.0,DogDander_Avg,0-2,ZpoUyrIC_60_1,SpecificIgE
1.0,1.0,10134822.0,1.0,10134822.0,DogDander_Max,0-2,ZpoUyrIC_60_1,SpecificIgE
1.0,0.75,6098995.0,0.75,6098995.0,DogDander_Min,0-2,ZpoUyrIC_60_1,SpecificIgE
1.0,0.25,5247352.0,0.25,5247352.0,Ragweed_Avg,0-2,ZpoUyrIC_60_1,SpecificIgE
17.0,27.724609375,352392.8125,1.630859375,20728.98828125,Gender,12-25,ZpoUyrIC_60_1,Clinical
56.0,145.61651611328125,6124439.0,2.600294828414917,109364.984375,FirstVisitAge,12-25,ZpoUyrIC_60_1,Clinical
5.0,7.02081298828125,89786.5703125,1.4041626453399658,17957.314453125,CIndU,12-25,ZpoUyrIC_60_1,Clinical
30.0,161.82952880859375,832885.125,5.394317626953125,27762.837890625,Hematocrit_Avg,12-25,ZpoUyrIC_60_1,CommonBloodTest
29.0,65.4232177734375,1281283.625,2.2559731006622314,44182.1953125,Hematocrit_Max,12-25,ZpoUyrIC_60_1,CommonBloodTest
38.0,82.51776123046875,3062170.25,2.1715199947357178,80583.4296875,Hematocrit_Min,12-25,ZpoUyrIC_60_1,CommonBloodTest
33.0,53.154541015625,1961911.25,1.6107436418533323,59451.85546875,LymphocytesPercentage_Avg,12-25,ZpoUyrIC_60_1,CommonBloodTest
36.0,61.96746826171875,2228399.25,1.721318602561951,61899.98046875,LymphocytesPercentage_Max,12-25,ZpoUyrIC_60_1,CommonBloodTest
24.0,70.38348388671875,1166364.25,2.932645082473755,48598.51171875,LymphocytesPercentage_Min,12-25,ZpoUyrIC_60_1,CommonBloodTest
22.0,54.8245849609375,1084478.375,2.4920265674591064,49294.47265625,NeutrophilsPercentage_Avg,12-25,ZpoUyrIC_60_1,CommonBloodTest
18.0,77.0621337890625,1585240.125,4.281229496002197,88068.8984375,NeutrophilsPercentage_Max,12-25,ZpoUyrIC_60_1,CommonBloodTest
19.0,34.2105712890625,908259.875,1.8005564212799072,47803.15234375,NeutrophilsPercentage_Min,12-25,ZpoUyrIC_60_1,CommonBloodTest
27.0,69.8909912109375,1752943.875,2.588555335998535,64923.84765625,MonocytesPercentage_Avg,12-25,ZpoUyrIC_60_1,CommonBloodTest
22.0,60.6910400390625,1890823.5,2.758683681488037,85946.5234375,MonocytesPercentage_Max,12-25,ZpoUyrIC_60_1,CommonBloodTest
17.0,34.712646484375,1326080.875,2.0419204235076904,78004.7578125,MonocytesPercentage_Min,12-25,ZpoUyrIC_60_1,CommonBloodTest
13.0,73.322509765625,709962.75,5.640192985534668,54612.51953125,MeanCorpuscularHemoglobinConcentration_Avg,12-25,ZpoUyrIC_60_1,CommonBloodTest
5.0,48.240966796875,153647.03125,9.648193359375,30729.40625,MeanCorpuscularHemoglobinConcentration_Max,12-25,ZpoUyrIC_60_1,CommonBloodTest
9.0,28.995361328125,441081.75,3.2217068672180176,49009.08203125,MeanCorpuscularHemoglobinConcentration_Min,12-25,ZpoUyrIC_60_1,CommonBloodTest
11.0,46.2952880859375,1024412.0625,4.208662509918213,93128.3671875,PlateletCount_Avg,12-25,ZpoUyrIC_60_1,CommonBloodTest
12.0,41.88330078125,1339716.875,3.4902751445770264,111643.0703125,PlateletCount_Max,12-25,ZpoUyrIC_60_1,CommonBloodTest
7.0,33.367919921875,619085.0625,4.766845703125,88440.7265625,PlateletCount_Min,12-25,ZpoUyrIC_60_1,CommonBloodTest
11.0,14.099609375,1635135.75,1.281782627105713,148648.703125,WhiteBloodCellCount_Avg,12-25,ZpoUyrIC_60_1,CommonBloodTest
4.0,10.95703125,534444.0,2.7392578125,133611.0,WhiteBloodCellCount_Max,12-25,ZpoUyrIC_60_1,CommonBloodTest
13.0,46.0048828125,2508550.75,3.538837194442749,192965.4375,WhiteBloodCellCount_Min,12-25,ZpoUyrIC_60_1,CommonBloodTest
14.0,85.2200927734375,731487.8125,6.087149620056152,52249.12890625,MeanCorpuscularHemoglobin_Avg,12-25,ZpoUyrIC_60_1,CommonBloodTest
6.0,24.465087890625,120026.6171875,4.0775146484375,20004.435546875,MeanCorpuscularHemoglobin_Max,12-25,ZpoUyrIC_60_1,CommonBloodTest
9.0,55.215087890625,692342.625,6.135009765625,76926.9609375,MeanCorpuscularHemoglobin_Min,12-25,ZpoUyrIC_60_1,CommonBloodTest
10.0,52.203857421875,682691.9375,5.220385551452637,68269.1953125,MeanCorpuscularVolume_Avg,12-25,ZpoUyrIC_60_1,CommonBloodTest
11.0,48.6829833984375,743481.6875,4.425725936889648,67589.2421875,MeanCorpuscularVolume_Max,12-25,ZpoUyrIC_60_1,CommonBloodTest
7.0,45.4910888671875,391845.53125,6.498726844787598,55977.93359375,MeanCorpuscularVolume_Min,12-25,ZpoUyrIC_60_1,CommonBloodTest
4.0,14.22265625,875750.5,3.5556640625,218937.625,RedBloodCellCount_Avg,12-25,ZpoUyrIC_60_1,CommonBloodTest
4.0,15.15283203125,430102.125,3.7882080078125,107525.53125,RedBloodCellCount_Max,12-25,ZpoUyrIC_60_1,CommonBloodTest
5.0,22.73828125,2213759.25,4.547656059265137,442751.84375,RedBloodCellCount_Min,12-25,ZpoUyrIC_60_1,CommonBloodTest
2.0,5.595703125,67865.8671875,2.7978515625,33932.93359375,Hemoglobin_Avg,12-25,ZpoUyrIC_60_1,CommonBloodTest
3.0,10.5296630859375,43805.75,3.5098876953125,14601.9169921875,Hemoglobin_Max,12-25,ZpoUyrIC_60_1,CommonBloodTest
8.0,15.330810546875,1440956.0,1.916351318359375,180119.5,Hemoglobin_Min,12-25,ZpoUyrIC_60_1,CommonBloodTest
21.0,357.1326904296875,3740226.25,17.006319046020508,178106.015625,EosinophilsPercentage_Avg,12-25,ZpoUyrIC_60_1,CommonBloodTest
19.0,261.7489013671875,3721528.5,13.776257514953612,195869.921875,EosinophilsPercentage_Max,12-25,ZpoUyrIC_60_1,CommonBloodTest
21.0,362.57861328125,6615205.5,17.265647888183594,315009.78125,EosinophilsPercentage_Min,12-25,ZpoUyrIC_60_1,CommonBloodTest
2.0,2.6982421875,175537.15625,1.34912109375,87768.578125,BasophilsPercentage_Avg,12-25,ZpoUyrIC_60_1,CommonBloodTest
7.0,19.33740234375,1689298.25,2.762485980987549,241328.328125,BasophilsPercentage_Min,12-25,ZpoUyrIC_60_1,CommonBloodTest
4.0,15.568359375,390358.21875,3.89208984375,97589.5546875,AbsoluteNeutrophilCount_Avg,12-25,ZpoUyrIC_60_1,CommonBloodTest
2.0,2.8515625,64802.3984375,1.42578125,32401.19921875,AbsoluteNeutrophilCount_Max,12-25,ZpoUyrIC_60_1,CommonBloodTest
2.0,1.8857421875,153249.140625,0.94287109375,76624.5703125,AbsoluteNeutrophilCount_Min,12-25,ZpoUyrIC_60_1,CommonBloodTest
1.0,0.923828125,80506.6640625,0.923828125,80506.6640625,AbsoluteMonocyteCount_Avg,12-25,ZpoUyrIC_60_1,CommonBloodTest
4.0,7.62890625,970377.5,1.9072265625,242594.375,AbsoluteMonocyteCount_Max,12-25,ZpoUyrIC_60_1,CommonBloodTest
7.0,16.62548828125,532439.125,2.3750698566436768,76062.734375,AbsoluteMonocyteCount_Min,12-25,ZpoUyrIC_60_1,CommonBloodTest
8.0,15.289794921875,1812652.375,1.911224365234375,226581.546875,AbsoluteEosinophilCount_Avg,12-25,ZpoUyrIC_60_1,CommonBloodTest
6.0,30.2529296875,1325137.75,5.042154788970947,220856.296875,AbsoluteEosinophilCount_Max,12-25,ZpoUyrIC_60_1,CommonBloodTest
1.0,3.9453125,385215.96875,3.9453125,385215.96875,AbsoluteEosinophilCount_Min,12-25,ZpoUyrIC_60_1,CommonBloodTest
2.0,4.578125,433465.15625,2.2890625,216732.578125,AbsoluteBasophilCount_Avg,12-25,ZpoUyrIC_60_1,CommonBloodTest
6.0,21.10546875,1168835.75,3.517578125,194805.953125,AbsoluteBasophilCount_Max,12-25,ZpoUyrIC_60_1,CommonBloodTest
5.0,13.96875,2584470.0,2.793750047683716,516894.0,AbsoluteBasophilCount_Min,12-25,ZpoUyrIC_60_1,CommonBloodTest
7.0,52.3955078125,299238.5625,7.485072612762451,42748.3671875,AbsoluteLymphocyteCount_Avg,12-25,ZpoUyrIC_60_1,CommonBloodTest
8.0,32.1982421875,2033194.125,4.0247802734375,254149.265625,AbsoluteLymphocyteCount_Max,12-25,ZpoUyrIC_60_1,CommonBloodTest
3.0,9.533203125,254551.84375,3.177734375,84850.6171875,AbsoluteLymphocyteCount_Min,12-25,ZpoUyrIC_60_1,CommonBloodTest
5.0,13.4400634765625,853690.5,2.6880125999450684,170738.09375,MeanPlateletVolume_Avg,12-25,ZpoUyrIC_60_1,CommonBloodTest
3.0,8.83203125,824400.75,2.9440104961395264,274800.25,MeanPlateletVolume_Max,12-25,ZpoUyrIC_60_1,CommonBloodTest
5.0,11.044921875,171550.109375,2.208984375,34310.0234375,MeanPlateletVolume_Min,12-25,ZpoUyrIC_60_1,CommonBloodTest
11.0,31.6220703125,3504239.25,2.874733686447144,318567.21875,PlateletDistributionWidth_Avg,12-25,ZpoUyrIC_60_1,CommonBloodTest
12.0,54.9256591796875,2474983.5,4.577138423919678,206248.625,PlateletDistributionWidth_Max,12-25,ZpoUyrIC_60_1,CommonBloodTest
7.0,40.3212890625,1435213.375,5.760184288024902,205030.484375,PlateletDistributionWidth_Min,12-25,ZpoUyrIC_60_1,CommonBloodTest
5.0,18.82470703125,549522.5625,3.764941453933716,109904.515625,Plateletcrit_Max,12-25,ZpoUyrIC_60_1,CommonBloodTest
1.0,0.25,529615.75,0.25,529615.75,Plateletcrit_Min,12-25,ZpoUyrIC_60_1,CommonBloodTest
4.0,13.447265625,461091.0,3.36181640625,115272.75,RedCellDistributionWidth_Avg,12-25,ZpoUyrIC_60_1,CommonBloodTest
3.0,10.96826171875,352138.96875,3.6560871601104736,117379.65625,RedCellDistributionWidth_Max,12-25,ZpoUyrIC_60_1,CommonBloodTest
4.0,17.9462890625,361420.71875,4.486572265625,90355.1796875,RedCellDistributionWidth_Min,12-25,ZpoUyrIC_60_1,CommonBloodTest
8.0,18.181884765625,1139532.0,2.272735595703125,142441.5,RedCellDistributionWidthCV_Avg,12-25,ZpoUyrIC_60_1,CommonBloodTest
11.0,25.1396484375,2009060.5,2.2854225635528564,182641.859375,RedCellDistributionWidthCV_Max,12-25,ZpoUyrIC_60_1,CommonBloodTest
8.0,37.14013671875,1700168.125,4.64251708984375,212521.015625,RedCellDistributionWidthCV_Min,12-25,ZpoUyrIC_60_1,CommonBloodTest
2.0,2.41015625,45460.890625,1.205078125,22730.4453125,EosinophilCountAbsolute_Avg,12-25,ZpoUyrIC_60_1,CommonBloodTest
2.0,4.6689453125,285497.03125,2.33447265625,142748.515625,EosinophilCountAbsolute_Max,12-25,ZpoUyrIC_60_1,CommonBloodTest
3.0,3.653076171875,51450.41015625,1.2176920175552368,17150.13671875,EosinophilCountAbsolute_Min,12-25,ZpoUyrIC_60_1,CommonBloodTest
5.0,7.750244140625,210095.875,1.550048828125,42019.17578125,CReactiveProtein_Avg,12-25,ZpoUyrIC_60_1,Immunity
4.0,8.060546875,328048.1875,2.01513671875,82012.046875,CReactiveProtein_Max,12-25,ZpoUyrIC_60_1,Immunity
9.0,17.232421875,1606700.625,1.9147135019302368,178522.296875,CReactiveProtein_Min,12-25,ZpoUyrIC_60_1,Immunity
6.0,14.05419921875,649070.5625,2.3423664569854736,108178.4296875,ImmunoglobulinE_Avg,12-25,ZpoUyrIC_60_1,Immunity
1.0,9.31640625,204852.5625,9.31640625,204852.5625,ImmunoglobulinE_Max,12-25,ZpoUyrIC_60_1,Immunity
5.0,31.0185546875,1929521.75,6.203711032867432,385904.34375,Total25HydroxyVitaminD_Avg,12-25,ZpoUyrIC_60_1,Immunity
2.0,48.06640625,441991.5625,24.033203125,220995.78125,Total25HydroxyVitaminD_Max,12-25,ZpoUyrIC_60_1,Immunity
1.0,5.876953125,123020.75,5.876953125,123020.75,Total25HydroxyVitaminD_Min,12-25,ZpoUyrIC_60_1,Immunity
7.0,136.42626953125,1452280.0,19.48946762084961,207468.578125,ThyroglobulinAntibody_Avg,12-25,ZpoUyrIC_60_1,ThyroidFunction
8.0,98.8994140625,1337006.5,12.3624267578125,167125.8125,ThyroglobulinAntibody_Max,12-25,ZpoUyrIC_60_1,ThyroidFunction
11.0,53.87548828125,1721185.0,4.897771835327148,156471.359375,ThyroidStimulatingHormone_Avg,12-25,ZpoUyrIC_60_1,ThyroidFunction
5.0,19.91796875,2465112.25,3.983593702316284,493022.4375,ThyroidStimulatingHormone_Max,12-25,ZpoUyrIC_60_1,ThyroidFunction
6.0,39.45361328125,507602.28125,6.575602054595947,84600.3828125,ThyroidStimulatingHormone_Min,12-25,ZpoUyrIC_60_1,ThyroidFunction
4.0,59.00390625,805606.125,14.7509765625,201401.53125,TotalTriiodothyronine_Avg,12-25,ZpoUyrIC_60_1,ThyroidFunction
1.0,10.9375,1395176.5,10.9375,1395176.5,TotalTriiodothyronine_Max,12-25,ZpoUyrIC_60_1,ThyroidFunction
4.0,49.640625,2380831.0,12.41015625,595207.75,TotalTriiodothyronine_Min,12-25,ZpoUyrIC_60_1,ThyroidFunction
17.0,1163.470703125,9400306.0,68.439453125,552959.1875,TotalThyroxine_Avg,12-25,ZpoUyrIC_60_1,ThyroidFunction
13.0,976.953125,6555628.5,75.15023803710938,504279.125,TotalThyroxine_Max,12-25,ZpoUyrIC_60_1,ThyroidFunction
5.0,338.28125,2784230.0,67.65625,556846.0,TotalThyroxine_Min,12-25,ZpoUyrIC_60_1,ThyroidFunction
2.0,6.59375,97054.328125,3.296875,48527.1640625,FreeTriiodothyronine_Avg,12-25,ZpoUyrIC_60_1,ThyroidFunction
1.0,0.267578125,50343.48046875,0.267578125,50343.48046875,FreeTriiodothyronine_Min,12-25,ZpoUyrIC_60_1,ThyroidFunction
3.0,27.2841796875,299549.0625,9.0947265625,99849.6875,FreeThyroxine_Avg,12-25,ZpoUyrIC_60_1,ThyroidFunction
11.0,139.7540283203125,1443955.0,12.704911231994627,131268.640625,ReverseTriiodothyronine_Avg,12-25,ZpoUyrIC_60_1,ThyroidFunction
5.0,198.09326171875,1184349.125,39.61865234375,236869.828125,ReverseTriiodothyronine_Max,12-25,ZpoUyrIC_60_1,ThyroidFunction
5.0,67.78515625,2253240.5,13.557031631469728,450648.09375,ReverseTriiodothyronine_Min,12-25,ZpoUyrIC_60_1,ThyroidFunction
3.0,8.0263671875,1016905.9375,2.6754558086395264,338968.65625,ANA1to40_Avg,12-25,ZpoUyrIC_60_1,Autoantibody
1.0,1.474609375,74291.15625,1.474609375,74291.15625,ANA1to40_Max,12-25,ZpoUyrIC_60_1,Autoantibody
3.0,4.16796875,650285.25,1.3893228769302368,216761.75,AntiScl70_Avg,12-25,ZpoUyrIC_60_1,Autoantibody
1.0,19.970703125,99332.3203125,19.970703125,99332.3203125,AntiScl70_Max,12-25,ZpoUyrIC_60_1,Autoantibody
1.0,1.359375,320939.875,1.359375,320939.875,AntiScl70_Min,12-25,ZpoUyrIC_60_1,Autoantibody
7.0,177.4619140625,1390911.875,25.351701736450195,198701.703125,AntiSSB_Avg,12-25,ZpoUyrIC_60_1,Autoantibody
4.0,32.3408203125,1233337.375,8.085205078125,308334.34375,AntiSSB_Max,12-25,ZpoUyrIC_60_1,Autoantibody
4.0,65.3515625,2275795.75,16.337890625,568948.9375,AntiSSB_Min,12-25,ZpoUyrIC_60_1,Autoantibody
1.0,0.8994140625,59090.59765625,0.8994140625,59090.59765625,AntiJo1_Max,12-25,ZpoUyrIC_60_1,Autoantibody
2.0,1.150390625,173993.1875,0.5751953125,86996.59375,AntiJo1_Min,12-25,ZpoUyrIC_60_1,Autoantibody
3.0,1.2626953125,202801.421875,0.4208984375,67600.4765625,AntiDoubleStrandedDNA_Max,12-25,ZpoUyrIC_60_1,Autoantibody
1.0,8.638671875,108123.4296875,8.638671875,108123.4296875,AntiSM_Avg,12-25,ZpoUyrIC_60_1,Autoantibody
4.0,11.4442138671875,206722.25,2.861053466796875,51680.5625,AntiSM_Max,12-25,ZpoUyrIC_60_1,Autoantibody
1.0,0.73046875,150283.40625,0.73046875,150283.40625,Nucleosome_Avg,12-25,ZpoUyrIC_60_1,Autoantibody
3.0,2.953125,232032.15625,0.984375,77344.0546875,Nucleosome_Min,12-25,ZpoUyrIC_60_1,Autoantibody
1.0,13.74609375,146154.3125,13.74609375,146154.3125,ProliferatingCellNuclearAntigen_Avg,12-25,ZpoUyrIC_60_1,Autoantibody
4.0,40.171875,2615070.25,10.04296875,653767.5625,RibosomalPProtein_Avg,12-25,ZpoUyrIC_60_1,Autoantibody
4.0,41.95703125,2476436.75,10.4892578125,619109.1875,RibosomalPProtein_Max,12-25,ZpoUyrIC_60_1,Autoantibody
3.0,49.23828125,647155.25,16.41275978088379,215718.421875,RibosomalPProtein_Min,12-25,ZpoUyrIC_60_1,Autoantibody
1.0,1.8828125,350883.46875,1.8828125,350883.46875,Histone_Avg,12-25,ZpoUyrIC_60_1,Autoantibody
1.0,6.859375,89841.234375,6.859375,89841.234375,Histone_Max,12-25,ZpoUyrIC_60_1,Autoantibody
1.0,3.03125,438390.71875,3.03125,438390.71875,CentromereProteinB_Min,12-25,ZpoUyrIC_60_1,Autoantibody
1.0,5.421875,196472.953125,5.421875,196472.953125,Ro52_Min,12-25,ZpoUyrIC_60_1,Autoantibody
2.0,0.609375,1143956.75,0.3046875,571978.375,UrineSpecificGravity_Avg,12-25,ZpoUyrIC_60_1,UrineTest
1.0,0.625,301007.625,0.625,301007.625,UrineSpecificGravity_Max,12-25,ZpoUyrIC_60_1,UrineTest
1.0,3.689453125,88211.375,3.689453125,88211.375,UrineSpecificGravity_Min,12-25,ZpoUyrIC_60_1,UrineTest
8.0,45.85009765625,3612806.0,5.73126220703125,451600.75,Milk_Avg,12-25,ZpoUyrIC_60_1,SpecificIgE
6.0,59.376953125,3034347.5,9.896159172058104,505724.59375,Milk_Max,12-25,ZpoUyrIC_60_1,SpecificIgE
10.0,62.42041015625,2490094.75,6.242041110992432,249009.46875,Milk_Min,12-25,ZpoUyrIC_60_1,SpecificIgE
2.0,2.125,1390579.0,1.0625,695289.5,Cockroach_Avg,12-25,ZpoUyrIC_60_1,SpecificIgE
1.0,1.9765625,351023.71875,1.9765625,351023.71875,Cockroach_Max,12-25,ZpoUyrIC_60_1,SpecificIgE
2.0,10.8203125,1022937.875,5.41015625,511468.9375,EggWhite_Avg,12-25,ZpoUyrIC_60_1,SpecificIgE
6.0,100.130859375,1343643.375,16.6884765625,223940.5625,EggWhite_Max,12-25,ZpoUyrIC_60_1,SpecificIgE
3.0,57.1484375,740582.0,19.04947853088379,246860.671875,CatDander_Avg,12-25,ZpoUyrIC_60_1,SpecificIgE
1.0,21.2734375,227260.171875,21.2734375,227260.171875,CatDander_Max,12-25,ZpoUyrIC_60_1,SpecificIgE
1.0,18.3828125,485417.15625,18.3828125,485417.15625,CatDander_Min,12-25,ZpoUyrIC_60_1,SpecificIgE
6.0,135.603515625,2282286.0,22.6005859375,380381.0,DogDander_Avg,12-25,ZpoUyrIC_60_1,SpecificIgE
7.0,127.736328125,4025077.75,18.248046875,575011.125,DogDander_Max,12-25,ZpoUyrIC_60_1,SpecificIgE
5.0,84.78125,2772537.0,16.956249237060547,554507.375,DogDander_Min,12-25,ZpoUyrIC_60_1,SpecificIgE
2.0,76.0234375,320856.375,38.01171875,160428.1875,Ragweed_Avg,12-25,ZpoUyrIC_60_1,SpecificIgE
2.0,31.671875,1342845.5,15.8359375,671422.75,Ragweed_Max,12-25,ZpoUyrIC_60_1,SpecificIgE
2.0,8.634765625,1161648.0,4.3173828125,580824.0,RyeGrass_Avg,12-25,ZpoUyrIC_60_1,SpecificIgE
1.0,0.99609375,158770.96875,0.99609375,158770.96875,RyeGrass_Max,12-25,ZpoUyrIC_60_1,SpecificIgE
7.0,17.00390625,2485703.75,2.4291293621063232,355100.53125,DustMites_Avg,12-25,ZpoUyrIC_60_1,SpecificIgE
3.0,6.572265625,633098.9375,2.1907551288604736,211032.984375,DustMites_Max,12-25,ZpoUyrIC_60_1,SpecificIgE
1.0,0.677734375,46489.39453125,0.677734375,46489.39453125,DustMites_Min,12-25,ZpoUyrIC_60_1,SpecificIgE
7.0,10.5,381281952.0,1.5,54468852.0,Gender,2-6,ZpoUyrIC_60_1,Clinical
14.0,21.25,702493632.0,1.5178571939468384,50178116.0,FirstVisitAge,2-6,ZpoUyrIC_60_1,Clinical
2.0,8.0,155630688.0,4.0,77815344.0,CIndU,2-6,ZpoUyrIC_60_1,Clinical
41.0,770.5,18101966848.0,18.79268264770508,441511392.0,Hematocrit_Avg,2-6,ZpoUyrIC_60_1,CommonBloodTest
33.0,489.0,12916851712.0,14.818181991577148,391419744.0,Hematocrit_Max,2-6,ZpoUyrIC_60_1,CommonBloodTest
21.0,186.0,4751219200.0,8.857142448425293,226248528.0,Hematocrit_Min,2-6,ZpoUyrIC_60_1,CommonBloodTest
108.0,1385.25,33829138432.0,12.82638931274414,313232768.0,LymphocytesPercentage_Avg,2-6,ZpoUyrIC_60_1,CommonBloodTest
99.0,808.5,23862261760.0,8.166666984558105,241032944.0,LymphocytesPercentage_Max,2-6,ZpoUyrIC_60_1,CommonBloodTest
83.0,735.0,20216352768.0,8.855422019958496,243570512.0,LymphocytesPercentage_Min,2-6,ZpoUyrIC_60_1,CommonBloodTest
119.0,1177.25,32556597248.0,9.892857551574709,273584864.0,NeutrophilsPercentage_Avg,2-6,ZpoUyrIC_60_1,CommonBloodTest
106.0,1042.0,25502767104.0,9.830188751220703,240592144.0,NeutrophilsPercentage_Max,2-6,ZpoUyrIC_60_1,CommonBloodTest
40.0,337.5,8616720384.0,8.4375,215418016.0,NeutrophilsPercentage_Min,2-6,ZpoUyrIC_60_1,CommonBloodTest
28.0,451.0,9834456064.0,16.10714340209961,351230560.0,MonocytesPercentage_Avg,2-6,ZpoUyrIC_60_1,CommonBloodTest
19.0,125.5,2962055936.0,6.605263233184815,155897680.0,MonocytesPercentage_Max,2-6,ZpoUyrIC_60_1,CommonBloodTest
20.0,427.5,7937391104.0,21.375,396869568.0,MonocytesPercentage_Min,2-6,ZpoUyrIC_60_1,CommonBloodTest
45.0,486.0,12826688512.0,10.800000190734863,285037536.0,MeanCorpuscularHemoglobinConcentration_Avg,2-6,ZpoUyrIC_60_1,CommonBloodTest
20.0,297.5,6694387712.0,14.875,334719392.0,MeanCorpuscularHemoglobinConcentration_Max,2-6,ZpoUyrIC_60_1,CommonBloodTest
11.0,89.0,1939302400.0,8.090909004211426,176300224.0,MeanCorpuscularHemoglobinConcentration_Min,2-6,ZpoUyrIC_60_1,CommonBloodTest
49.0,630.25,13958773760.0,12.862244606018066,284872928.0,PlateletCount_Avg,2-6,ZpoUyrIC_60_1,CommonBloodTest
55.0,505.75,13919956992.0,9.195454597473145,253090128.0,PlateletCount_Max,2-6,ZpoUyrIC_60_1,CommonBloodTest
37.0,289.0,6878430208.0,7.8108110427856445,185903520.0,PlateletCount_Min,2-6,ZpoUyrIC_60_1,CommonBloodTest
54.0,615.25,13528271872.0,11.393518447875977,250523552.0,WhiteBloodCellCount_Avg,2-6,ZpoUyrIC_60_1,CommonBloodTest
21.0,65.0,1849259392.0,3.095238208770752,88059968.0,WhiteBloodCellCount_Max,2-6,ZpoUyrIC_60_1,CommonBloodTest
22.0,181.0,5057624576.0,8.227272987365723,229892032.0,WhiteBloodCellCount_Min,2-6,ZpoUyrIC_60_1,CommonBloodTest
17.0,89.0,2168171520.0,5.235294342041016,127539504.0,MeanCorpuscularHemoglobin_Avg,2-6,ZpoUyrIC_60_1,CommonBloodTest
7.0,47.25,1141340032.0,6.75,163048576.0,MeanCorpuscularHemoglobin_Max,2-6,ZpoUyrIC_60_1,CommonBloodTest
15.0,120.25,2515086848.0,8.016666412353516,167672464.0,MeanCorpuscularHemoglobin_Min,2-6,ZpoUyrIC_60_1,CommonBloodTest
37.0,473.0,10344498176.0,12.783783912658691,279581024.0,MeanCorpuscularVolume_Avg,2-6,ZpoUyrIC_60_1,CommonBloodTest
38.0,268.25,6165935616.0,7.059210300445557,162261456.0,MeanCorpuscularVolume_Max,2-6,ZpoUyrIC_60_1,CommonBloodTest
11.0,139.75,2983917568.0,12.704545021057127,271265248.0,MeanCorpuscularVolume_Min,2-6,ZpoUyrIC_60_1,CommonBloodTest
5.0,20.0,532392608.0,4.0,106478520.0,RedBloodCellCount_Avg,2-6,ZpoUyrIC_60_1,CommonBloodTest
5.0,106.0,1808917248.0,21.200000762939453,361783456.0,RedBloodCellCount_Max,2-6,ZpoUyrIC_60_1,CommonBloodTest
3.0,65.0,1348522240.0,21.66666603088379,449507424.0,RedBloodCellCount_Min,2-6,ZpoUyrIC_60_1,CommonBloodTest
1.0,4.0,93655328.0,4.0,93655328.0,Hemoglobin_Avg,2-6,ZpoUyrIC_60_1,CommonBloodTest
